HomeTeam,AwayTeam,Full Time Home Team Goals,Full Time Away Team Goals,Full Time Result,Half Time Home Team Goals,Half Time Away Team Goals,Half Time Result,Home Team Shots,Away Team Shots,Home Team Shots on Target,Away Team Shots on Target,Home Team Fouls Committed,Away Team Fouls Committed,Home Team Corners,Away Team Corners,Home Team Yellow Cards,Away Team Yellow Cards,Home Team Red Cards,Away Team Red Cards,Year,Month,Day,home_wins,home_losses,home_draws,half_home_wins,half_home_losses,half_home_draws,Matches Played_x,total_wins_x,total_losses_x,total_draws_x,% wins_x,% losses_x,% draws_x,half_total_wins_x,half_total_losses_x,half_total_draws_x,% half wins_x,% half losses_x,% half draws_x,Total Full Time Home Team Goals,Full Time Home Team Goals mean,Total Half Time Home Team Goals,Half Time Home Team Goals mean,Total Home Team Shots,Home Team Shots mean,Total Home Team Shots on Target,Home Team Shots on Target mean,Total Home Team Fouls Committed,Home Team Fouls Committed mean,Total Home Team Corners,Home Team Corners mean,Total Home Team Yellow Cards,Home Team Yellow Cards mean,Total Home Team Red Cards,Home Team Red Cards mean,away_wins,away_losses,away_draws,half_away_wins,half_away_losses,half_away_draws,Matches Played_y,total_wins_y,total_losses_y,total_draws_y,% wins_y,% losses_y,% draws_y,half_total_wins_y,half_total_losses_y,half_total_draws_y,% half wins_y,% half losses_y,% half draws_y,Total Full Time Away Team Goals,Full Time Away Team Goals mean,Total Half Time Away Team Goals,Half Time Away Team Goals mean,Total Away Team Shots,Away Team Shots mean,Total Away Team Shots on Target,Away Team Shots on Target mean,Total Away Team Fouls Committed,Away Team Fouls Committed mean,Total Away Team Corners,Away Team Corners mean,Total Away Team Yellow Cards,Away Team Yellow Cards mean,Total Away Team Red Cards,Away Team Red Cards mean
Guingamp,Toulouse,2,1,H,0.0,0.0,D,20.0,9.0,8.0,2.0,11.0,19.0,11.0,2.0,3.0,2.0,0.0,0.0,2017,04,15,46,39,29,30.0,26.0,58.0,228,68,105,55,29.82456140350877,46.05263157894737,24.12280701754386,46.0,70.0,112.0,20.17543859649123,30.70175438596491,49.12280701754386,149.0,1.3070175438596492,59.0,0.5175438596491229,1389.0,12.18421052631579,455.0,3.991228070175439,1511.0,13.25438596491228,653.0,5.728070175438597,163.0,1.4298245614035088,15.0,0.13157894736842105,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Guingamp,Toulouse,1,1,D,1.0,1.0,D,6.0,11.0,4.0,2.0,17.0,18.0,6.0,4.0,1.0,2.0,0.0,0.0,2017,09,30,46,39,29,30.0,26.0,58.0,228,68,105,55,29.82456140350877,46.05263157894737,24.12280701754386,46.0,70.0,112.0,20.17543859649123,30.70175438596491,49.12280701754386,149.0,1.3070175438596492,59.0,0.5175438596491229,1389.0,12.18421052631579,455.0,3.991228070175439,1511.0,13.25438596491228,653.0,5.728070175438597,163.0,1.4298245614035088,15.0,0.13157894736842105,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Guingamp,Toulouse,1,2,A,1.0,2.0,A,23.0,5.0,5.0,4.0,12.0,13.0,11.0,4.0,3.0,2.0,0.0,1.0,2018,09,01,46,39,29,30.0,26.0,58.0,228,68,105,55,29.82456140350877,46.05263157894737,24.12280701754386,46.0,70.0,112.0,20.17543859649123,30.70175438596491,49.12280701754386,149.0,1.3070175438596492,59.0,0.5175438596491229,1389.0,12.18421052631579,455.0,3.991228070175439,1511.0,13.25438596491228,653.0,5.728070175438597,163.0,1.4298245614035088,15.0,0.13157894736842105,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Metz,Toulouse,3,2,H,2.0,1.0,H,21.0,5.0,8.0,3.0,15.0,9.0,7.0,3.0,2.0,3.0,0.0,1.0,2015,04,04,16,26,15,12.0,18.0,27.0,114,24,63,27,21.05263157894737,55.26315789473684,23.68421052631579,20.0,45.0,49.0,17.54385964912281,39.473684210526315,42.98245614035088,69.0,1.2105263157894737,26.0,0.45614035087719296,710.0,12.456140350877194,253.0,4.43859649122807,778.0,13.649122807017545,264.0,4.631578947368421,104.0,1.8245614035087718,4.0,0.07017543859649122,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Metz,Toulouse,1,1,D,0.0,1.0,A,14.0,17.0,6.0,6.0,16.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,2017,05,14,16,26,15,12.0,18.0,27.0,114,24,63,27,21.05263157894737,55.26315789473684,23.68421052631579,20.0,45.0,49.0,17.54385964912281,39.473684210526315,42.98245614035088,69.0,1.2105263157894737,26.0,0.45614035087719296,710.0,12.456140350877194,253.0,4.43859649122807,778.0,13.649122807017545,264.0,4.631578947368421,104.0,1.8245614035087718,4.0,0.07017543859649122,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Metz,Toulouse,1,1,D,1.0,0.0,H,12.0,18.0,1.0,4.0,7.0,14.0,4.0,9.0,0.0,4.0,1.0,0.0,2018,03,03,16,26,15,12.0,18.0,27.0,114,24,63,27,21.05263157894737,55.26315789473684,23.68421052631579,20.0,45.0,49.0,17.54385964912281,39.473684210526315,42.98245614035088,69.0,1.2105263157894737,26.0,0.45614035087719296,710.0,12.456140350877194,253.0,4.43859649122807,778.0,13.649122807017545,264.0,4.631578947368421,104.0,1.8245614035087718,4.0,0.07017543859649122,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Angers,Toulouse,2,3,A,1.0,0.0,H,6.0,14.0,2.0,7.0,17.0,14.0,2.0,8.0,4.0,1.0,0.0,0.0,2016,05,14,24,23,29,22.0,19.0,35.0,152,45,59,48,29.605263157894736,38.81578947368421,31.57894736842105,42.0,44.0,66.0,27.63157894736842,28.94736842105263,43.421052631578945,90.0,1.1842105263157894,36.0,0.47368421052631576,1016.0,13.368421052631579,339.0,4.4605263157894735,947.0,12.460526315789474,361.0,4.75,102.0,1.3421052631578947,7.0,0.09210526315789473,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Angers,Toulouse,0,0,D,0.0,0.0,D,11.0,6.0,3.0,2.0,14.0,12.0,4.0,2.0,2.0,4.0,0.0,0.0,2016,10,22,24,23,29,22.0,19.0,35.0,152,45,59,48,29.605263157894736,38.81578947368421,31.57894736842105,42.0,44.0,66.0,27.63157894736842,28.94736842105263,43.421052631578945,90.0,1.1842105263157894,36.0,0.47368421052631576,1016.0,13.368421052631579,339.0,4.4605263157894735,947.0,12.460526315789474,361.0,4.75,102.0,1.3421052631578947,7.0,0.09210526315789473,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Angers,Toulouse,0,1,A,0.0,1.0,A,14.0,3.0,4.0,1.0,11.0,16.0,4.0,2.0,2.0,4.0,0.0,0.0,2017,10,21,24,23,29,22.0,19.0,35.0,152,45,59,48,29.605263157894736,38.81578947368421,31.57894736842105,42.0,44.0,66.0,27.63157894736842,28.94736842105263,43.421052631578945,90.0,1.1842105263157894,36.0,0.47368421052631576,1016.0,13.368421052631579,339.0,4.4605263157894735,947.0,12.460526315789474,361.0,4.75,102.0,1.3421052631578947,7.0,0.09210526315789473,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Angers,Toulouse,0,0,D,0.0,0.0,D,16.0,7.0,4.0,0.0,14.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0,2018,09,22,24,23,29,22.0,19.0,35.0,152,45,59,48,29.605263157894736,38.81578947368421,31.57894736842105,42.0,44.0,66.0,27.63157894736842,28.94736842105263,43.421052631578945,90.0,1.1842105263157894,36.0,0.47368421052631576,1016.0,13.368421052631579,339.0,4.4605263157894735,947.0,12.460526315789474,361.0,4.75,102.0,1.3421052631578947,7.0,0.09210526315789473,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Ajaccio GFCO,Toulouse,2,2,D,2.0,1.0,H,7.0,12.0,3.0,5.0,16.0,11.0,6.0,7.0,3.0,0.0,0.0,0.0,2015,10,03,5,7,7,6.0,7.0,6.0,38,8,17,13,21.05263157894737,44.73684210526316,34.21052631578947,9.0,16.0,13.0,23.68421052631579,42.10526315789474,34.21052631578947,23.0,1.2105263157894737,14.0,0.7368421052631579,276.0,14.526315789473685,79.0,4.157894736842105,279.0,14.68421052631579,101.0,5.315789473684211,39.0,2.0526315789473686,3.0,0.15789473684210525,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Amiens,Toulouse,0,0,D,0.0,0.0,D,6.0,12.0,1.0,5.0,11.0,15.0,2.0,6.0,1.0,0.0,1.0,0.0,2018,02,17,15,13,10,12.0,7.0,19.0,76,21,35,20,27.63157894736842,46.05263157894737,26.31578947368421,19.0,22.0,35.0,25.0,28.94736842105263,46.05263157894737,46.0,1.2105263157894737,18.0,0.47368421052631576,433.0,11.394736842105264,135.0,3.5526315789473686,501.0,13.18421052631579,160.0,4.2105263157894735,58.0,1.5263157894736843,5.0,0.13157894736842105,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Amiens,Toulouse,0,0,D,0.0,0.0,D,19.0,7.0,3.0,2.0,13.0,21.0,3.0,3.0,2.0,4.0,0.0,0.0,2019,05,11,15,13,10,12.0,7.0,19.0,76,21,35,20,27.63157894736842,46.05263157894737,26.31578947368421,19.0,22.0,35.0,25.0,28.94736842105263,46.05263157894737,46.0,1.2105263157894737,18.0,0.47368421052631576,433.0,11.394736842105264,135.0,3.5526315789473686,501.0,13.18421052631579,160.0,4.2105263157894735,58.0,1.5263157894736843,5.0,0.13157894736842105,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Strasbourg,Toulouse,2,1,H,1.0,1.0,D,9.0,11.0,5.0,3.0,17.0,15.0,5.0,5.0,2.0,4.0,0.0,0.0,2017,12,16,13,11,14,10.0,12.0,16.0,76,20,29,27,26.31578947368421,38.1578947368421,35.526315789473685,18.0,27.0,31.0,23.68421052631579,35.526315789473685,40.78947368421053,58.0,1.5263157894736843,23.0,0.6052631578947368,472.0,12.421052631578947,177.0,4.657894736842105,534.0,14.052631578947368,181.0,4.7631578947368425,68.0,1.7894736842105263,4.0,0.10526315789473684,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Strasbourg,Toulouse,1,1,D,0.0,0.0,D,18.0,5.0,2.0,2.0,8.0,4.0,10.0,3.0,2.0,1.0,0.0,0.0,2018,11,03,13,11,14,10.0,12.0,16.0,76,20,29,27,26.31578947368421,38.1578947368421,35.526315789473685,18.0,27.0,31.0,23.68421052631579,35.526315789473685,40.78947368421053,58.0,1.5263157894736843,23.0,0.6052631578947368,472.0,12.421052631578947,177.0,4.657894736842105,534.0,14.052631578947368,181.0,4.7631578947368425,68.0,1.7894736842105263,4.0,0.10526315789473684,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Nimes,Toulouse,0,1,A,0.0,1.0,A,18.0,11.0,6.0,4.0,17.0,13.0,8.0,2.0,3.0,1.0,0.0,0.0,2019,01,19,9,5,5,7.0,5.0,7.0,38,15,15,8,39.473684210526315,39.473684210526315,21.05263157894737,11.0,12.0,15.0,28.94736842105263,31.57894736842105,39.473684210526315,30.0,1.5789473684210527,11.0,0.5789473684210527,255.0,13.421052631578947,100.0,5.2631578947368425,248.0,13.052631578947368,111.0,5.842105263157895,34.0,1.7894736842105263,4.0,0.21052631578947367,43,97,50,35.0,77.0,78.0,380,114,154,112,30.0,40.526315789473685,29.473684210526315,89.0,118.0,173.0,23.42105263157895,31.05263157894737,45.526315789473685,165.0,0.868421052631579,70.0,0.3684210526315789,1877.0,9.878947368421052,640.0,3.3684210526315788,3151.0,16.58421052631579,784.0,4.126315789473685,408.0,2.1473684210526316,33.0,0.1736842105263158
Auxerre,Boulogne,0,0,D,0.0,0.0,D,13.0,6.0,4.0,0.0,13.0,15.0,6.0,1.0,1.0,3.0,0.0,0.0,2010,01,16,23,13,21,18.0,14.0,25.0,114,37,34,43,32.45614035087719,29.82456140350877,37.719298245614034,29.0,32.0,53.0,25.43859649122807,28.07017543859649,46.49122807017544,80.0,1.4035087719298245,35.0,0.6140350877192983,735.0,12.894736842105264,268.0,4.701754385964913,838.0,14.701754385964913,289.0,5.0701754385964914,102.0,1.7894736842105263,1.0,0.017543859649122806,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Grenoble,Boulogne,2,0,H,1.0,0.0,H,17.0,13.0,4.0,5.0,6.0,15.0,5.0,3.0,1.0,2.0,0.0,0.0,2010,05,08,4,10,5,5.0,7.0,7.0,38,5,25,8,13.157894736842104,65.78947368421052,21.05263157894737,7.0,19.0,12.0,18.42105263157895,50.0,31.57894736842105,24.0,1.263157894736842,12.0,0.631578947368421,256.0,13.473684210526315,85.0,4.473684210526316,261.0,13.736842105263158,96.0,5.052631578947368,27.0,1.4210526315789473,4.0,0.21052631578947367,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Le Mans,Boulogne,1,1,D,0.0,0.0,D,17.0,15.0,7.0,2.0,14.0,10.0,5.0,2.0,2.0,2.0,0.0,0.0,2009,10,17,6,7,6,6.0,5.0,8.0,38,8,22,8,21.05263157894737,57.89473684210526,21.05263157894737,8.0,15.0,15.0,21.05263157894737,39.473684210526315,39.473684210526315,22.0,1.1578947368421053,11.0,0.5789473684210527,231.0,12.157894736842104,84.0,4.421052631578948,324.0,17.05263157894737,89.0,4.684210526315789,41.0,2.1578947368421053,4.0,0.21052631578947367,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Monaco,Boulogne,1,0,H,1.0,0.0,H,10.0,13.0,1.0,3.0,17.0,21.0,8.0,9.0,2.0,3.0,0.0,0.0,2010,02,27,82,25,45,67.0,30.0,55.0,304,146,70,88,48.026315789473685,23.026315789473685,28.94736842105263,116.0,72.0,116.0,38.1578947368421,23.68421052631579,38.1578947368421,256.0,1.6842105263157894,114.0,0.75,1998.0,13.144736842105264,712.0,4.684210526315789,2167.0,14.256578947368421,888.0,5.842105263157895,275.0,1.8092105263157894,16.0,0.10526315789473684,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Montpellier,Boulogne,1,0,H,0.0,0.0,D,22.0,5.0,2.0,0.0,16.0,20.0,9.0,3.0,1.0,3.0,0.0,0.0,2009,09,26,92,49,49,52.0,45.0,93.0,380,146,126,108,38.421052631578945,33.1578947368421,28.42105263157895,95.0,104.0,181.0,25.0,27.36842105263158,47.63157894736842,272.0,1.431578947368421,100.0,0.5263157894736842,2641.0,13.9,896.0,4.71578947368421,2719.0,14.310526315789474,968.0,5.094736842105263,308.0,1.6210526315789473,19.0,0.1,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Rennes,Boulogne,3,0,H,2.0,0.0,H,15.0,13.0,6.0,4.0,12.0,7.0,12.0,4.0,1.0,0.0,0.0,0.0,2009,08,08,78,52,60,64.0,41.0,85.0,380,137,131,112,36.05263157894737,34.473684210526315,29.473684210526315,107.0,101.0,172.0,28.157894736842106,26.57894736842105,45.26315789473684,251.0,1.3210526315789475,113.0,0.5947368421052631,2479.0,13.047368421052632,849.0,4.468421052631579,2420.0,12.736842105263158,969.0,5.1,290.0,1.5263157894736843,15.0,0.07894736842105263,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
St Etienne,Boulogne,0,1,A,0.0,1.0,A,29.0,3.0,6.0,2.0,14.0,17.0,7.0,1.0,0.0,2.0,0.0,1.0,2009,08,22,94,42,54,61.0,42.0,87.0,380,156,116,108,41.05263157894737,30.526315789473685,28.42105263157895,110.0,94.0,176.0,28.94736842105263,24.736842105263158,46.31578947368421,288.0,1.5157894736842106,112.0,0.5894736842105263,2677.0,14.089473684210526,917.0,4.826315789473684,2562.0,13.48421052631579,1164.0,6.126315789473685,291.0,1.5315789473684212,17.0,0.08947368421052632,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Valenciennes,Boulogne,1,1,D,0.0,0.0,D,21.0,10.0,3.0,3.0,16.0,15.0,10.0,1.0,0.0,1.0,0.0,0.0,2009,09,12,39,26,30,30.0,21.0,44.0,190,55,80,55,28.94736842105263,42.10526315789474,28.94736842105263,45.0,67.0,78.0,23.68421052631579,35.26315789473684,41.05263157894737,135.0,1.4210526315789473,51.0,0.5368421052631579,1293.0,13.610526315789473,436.0,4.589473684210526,1481.0,15.589473684210526,570.0,6.0,143.0,1.5052631578947369,5.0,0.05263157894736842,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Bordeaux,Boulogne,0,0,D,0.0,0.0,D,23.0,8.0,4.0,2.0,7.0,19.0,8.0,2.0,2.0,4.0,0.0,0.0,2010,01,30,92,40,58,78.0,38.0,74.0,380,143,114,123,37.63157894736842,30.0,32.36842105263158,124.0,96.0,160.0,32.63157894736842,25.263157894736842,42.10526315789474,270.0,1.4210526315789473,121.0,0.6368421052631579,2595.0,13.657894736842104,900.0,4.7368421052631575,2617.0,13.773684210526316,1015.0,5.342105263157895,295.0,1.5526315789473684,22.0,0.11578947368421053,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Lille,Boulogne,3,1,H,3.0,1.0,H,20.0,5.0,10.0,2.0,11.0,24.0,6.0,6.0,1.0,3.0,0.0,0.0,2010,02,13,107,36,47,78.0,30.0,82.0,380,175,102,103,46.05263157894737,26.842105263157894,27.105263157894736,130.0,79.0,171.0,34.21052631578947,20.789473684210527,45.0,326.0,1.7157894736842105,137.0,0.7210526315789474,2815.0,14.81578947368421,987.0,5.1947368421052635,2572.0,13.536842105263158,1105.0,5.815789473684211,275.0,1.4473684210526316,13.0,0.06842105263157895,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Lens,Boulogne,3,0,H,1.0,0.0,H,15.0,12.0,5.0,3.0,20.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0,2010,04,10,19,22,16,15.0,15.0,27.0,114,26,54,34,22.80701754385965,47.36842105263158,29.82456140350877,21.0,38.0,55.0,18.42105263157895,33.333333333333336,48.24561403508772,61.0,1.0701754385964912,25.0,0.43859649122807015,750.0,13.157894736842104,243.0,4.2631578947368425,885.0,15.526315789473685,262.0,4.5964912280701755,87.0,1.5263157894736843,8.0,0.14035087719298245,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Lorient,Boulogne,5,0,H,2.0,0.0,H,20.0,11.0,10.0,3.0,8.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,2009,11,07,64,38,50,48.0,39.0,65.0,304,97,125,82,31.907894736842106,41.11842105263158,26.973684210526315,74.0,108.0,122.0,24.342105263157894,35.526315789473685,40.13157894736842,218.0,1.4342105263157894,84.0,0.5526315789473685,1998.0,13.144736842105264,721.0,4.743421052631579,1770.0,11.644736842105264,848.0,5.578947368421052,195.0,1.2828947368421053,15.0,0.09868421052631579,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
Lyon,Boulogne,2,0,H,0.0,0.0,D,26.0,6.0,6.0,3.0,12.0,15.0,12.0,3.0,1.0,4.0,0.0,0.0,2009,12,16,116,31,42,91.0,26.0,72.0,378,196,91,91,51.851851851851855,24.074074074074073,24.074074074074073,147.0,87.0,144.0,38.888888888888886,23.015873015873016,38.095238095238095,377.0,1.9947089947089947,169.0,0.8941798941798942,3087.0,16.333333333333332,1132.0,5.98941798941799,2575.0,13.624338624338625,1171.0,6.195767195767195,261.0,1.380952380952381,17.0,0.08994708994708994,3,11,5,2.0,8.0,9.0,38,7,21,10,18.42105263157895,55.26315789473684,26.31578947368421,9.0,14.0,15.0,23.68421052631579,36.8421052631579,39.473684210526315,12.0,0.631578947368421,4.0,0.21052631578947367,172.0,9.052631578947368,53.0,2.789473684210526,283.0,14.894736842105264,62.0,3.263157894736842,38.0,2.0,3.0,0.15789473684210525
